,House Name,Location,ImgURL,Price
289,"1,102 ft² Office with Backup Generator at Off Argwings Kodhek",Executive Offices For Sale- EARLY BIRD DISCOUNT,https://i.roamcdn.net/prop/brk/listing-thumb-376w/aad6840d5995592e411238bae2c7b5f0/-/prod-property-core-backend-media-brk/6682412/9bf01a82-c484-4304-850a-96b4b70c5f93.jpg,"KSh 4,690,000"
290,Studio Apartment with Swimming Pool at Kingara Road,STUDIO APARTMENT FOR SALE IN LAVINGTON,https://i.roamcdn.net/prop/brk/listing-thumb-376w/0daf912f75570765034a94c2e4041226/-/prod-property-core-backend-media-brk/6682413/03e0a8d1-5591-4b26-b456-c1c70e7987b6.jpg,"KSh 20,000,000"
291,4 Bed Apartment with En Suite in Lavington,"4 Bedroom Apartment For Sale In Lavington, Nair ...",https://i.roamcdn.net/prop/brk/listing-thumb-376w/102d92edae91dda638b029aae15e7728/-/prod-property-core-backend-media-brk/6682393/3307679f-e981-46f9-a789-7545982b71c0.jpg,"KSh 495,000,000"
292,Land in General Mathenge,"1.3 Acres Plot , Flat Prime property.",https://i.roamcdn.net/prop/brk/listing-thumb-376w/98daedd99bc769dc0b8041d9b7d2c09a/-/prod-property-core-backend-media-brk/5917315/a26151c2-912d-401b-bbd6-26c1757f8757.jpg,"KSh 13,000,000"
293,4 Bed Apartment with En Suite in Kilimani,4 BEDROOM APARTMENT FOR SALE IN KILIMANI,https://i.roamcdn.net/prop/brk/listing-thumb-376w/50484da54ecc94f66a6fb17d1dea063c/-/prod-property-core-backend-media-brk/5917401/de3e19fe-8857-4722-b8dd-1b4344ba445e.jpg,"KSh 11,000,000"
294,3 Bed Apartment with En Suite in Kilimani,3 BEDROOM APARTMENT FOR SALE IN KILIMANI,https://i.roamcdn.net/prop/brk/listing-thumb-376w/da75cd69131a6cd0792a27a26f88275d/-/prod-property-core-backend-media-brk/5917565/3dbcf9f7-413c-4c3b-9c3c-4fecce345889.jpg,"KSh 11,500,000"
295,2 Bed Apartment with En Suite at Rhapta Rd,2 Br Apartment,https://i.roamcdn.net/prop/brk/listing-thumb-376w/e29ac827f5964eaee4636fda8aaca2f5/-/prod-property-core-backend-media-brk/5917731/82c37edf-0cb1-4656-9481-68abe9b4b4ed.jpg,"KSh 6,800,000"
296,2 Bed Apartment with En Suite in Kilimani,2 BEDROOM APARTMENT FOR SALE IN KILIMANI,https://i.roamcdn.net/prop/brk/listing-thumb-376w/414ca78bfad59bbd91911245a0da5b79/-/prod-property-core-backend-media-brk/6405420/f3cac23e-6f46-41ca-9a8a-15ed653b416a.jpg,"KSh 7,000,000"
297,2 Bed Apartment with En Suite in Kilimani,2 BEDROOM APARTMENT FOR SALE IN KILIMANI,https://i.roamcdn.net/prop/brk/listing-thumb-376w/12e5b7584e7229ebe69a8c56d5f4efcb/-/prod-property-core-backend-media-brk/6405447/960d659d-f1f1-4c7c-a6b0-f4395d9b0d1f.jpg,"KSh 8,700,000"
298,2 Bed Apartment with En Suite at Wood Avenue,2 bedroom,https://i.roamcdn.net/prop/brk/listing-thumb-376w/4e5d92dde851669b8345aca60957bf67/-/prod-property-core-backend-media-brk/6489169/4fda520d-a53f-4e90-9534-10d3c3d5bc25.jpg,"KSh 9,300,000"
299,2 Bed Apartment with En Suite at Kilimani,2 Bedrooms,https://i.roamcdn.net/prop/brk/listing-thumb-376w/4d57c9d77625ef6028753fd6e5ca4694/-/prod-property-core-backend-media-brk/6682339/3d6ed33e-36ca-48f1-bf26-afe6f99400f4.jpg,"KSh 12,300,000"
300,3 Bed Apartment with En Suite at Kilimani,3 Bedrooms,https://i.roamcdn.net/prop/brk/listing-thumb-376w/55c3bbcd408dbea49bfc944b25d0f29b/-/prod-property-core-backend-media-brk/6653408/c8f162c3-efea-4199-bfd4-8fbba915f10a.jpeg,"KSh 11,600,000"
301,2 Bed Apartment with En Suite at Kilimani,2 bedrooms,https://i.roamcdn.net/prop/brk/listing-thumb-376w/b0ca27725ee50ff97a50915233bbd49f/-/prod-property-core-backend-media-brk/6653428/19a4f00e-bd2d-4cba-b4d3-af8765daf707.jpeg,"KSh 7,000,000"
302,2 Bed Apartment with En Suite at Limuru Rd,2 Bedroom Apartment -102 m,https://i.roamcdn.net/prop/brk/listing-thumb-376w/65fbbaab937aac8ae2e70352b78589d6/-/prod-property-core-backend-media-brk/6456139/8ccaa6c5-9512-4fc1-9f4d-9f5f9b3f4dba.jpg,"KSh 11,000,000"
303,3 Bed Apartment with En Suite at Limuru Rd,3 Br Apartment,https://i.roamcdn.net/prop/brk/listing-thumb-376w/bb042c59527f44e581eb35e76ea7b8a2/-/prod-property-core-backend-media-brk/6534471/a66cc473-c4c1-4134-a0f0-28528088417a.jpg,"KSh 12,000,000"
304,2 Bed Apartment with En Suite at Kilimani,Spacious 2 bedrooms - 3 balcony area,https://i.roamcdn.net/prop/brk/listing-thumb-376w/06760db8a6e3ec3b378673a2f94d03d2/-/prod-property-core-backend-media-brk/6682030/105b2bf9-fc89-436b-bfd5-fa8a3a295cfe.jpg,"KSh 16,500,000"
305,4 Bed House with En Suite in Gikambura,Four Bedroom All En Suite + DSQ For Sale,https://i.roamcdn.net/prop/brk/listing-thumb-376w/64f2f1c5c571094d8241f6626706976d/-/prod-property-core-backend-media-brk/6682141/90665f13-3382-4ff7-aeb9-f1838ed0712e.jpg,"KSh 4,000,000"
306,Studio Apartment with Swimming Pool in Kilimani,Studio Apartment - 44.79 Sqm.,https://i.roamcdn.net/prop/brk/listing-thumb-376w/d5f988b6c01adf0d5cdc68789067c87b/-/prod-property-core-backend-media-brk/6682301/ee347905-606f-4300-a708-382f6399fbe0.jpg,"KSh 4,430,000"
307,Studio Apartment with Swimming Pool in Kilimani,Studio Apartment - 48.28 Sqm.,https://i.roamcdn.net/prop/brk/listing-thumb-376w/62d87f8d92083890b8b94ef5a4742f0e/-/prod-property-core-backend-media-brk/6682275/2b2f1cbe-964f-4ada-8926-6e244aec2040.jpeg,"KSh 462,000,000"
308,Land in Upper Hill,PRIME LAND FOR REDEVELOPMENT- UPPER HILL 0.9 AC ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/a19eb0659a3decc3cee1dd6e6d502030/-/prod-property-core-backend-media-brk/6664634/b6c6fc8c-877e-4a64-941c-b97e172b8f4f.jpeg,"KSh 9,300,000"
309,2 Bed Apartment with En Suite at Westlands,2 Bedroom - 90 sqm,https://i.roamcdn.net/prop/brk/listing-thumb-376w/aa69da6bf210d7075a6e8bde75918756/-/prod-property-core-backend-media-brk/6682098/0e42fc18-afa9-40b1-b881-3c3292b2f92f.jpg,"KSh 17,000,000"
310,2 Bed Apartment with En Suite at Kilimani,2 BR - All ensuite,https://i.roamcdn.net/prop/brk/listing-thumb-376w/e5990f603e1cf859f7db52965ebde61b/-/prod-property-core-backend-media-brk/6682017/93b2967a-2999-4e6d-97a5-72721c6b2e20.jpg,"KSh 25,000,000"
311,3 Bed Apartment with En Suite at Yaya Centre,3 BR +dsq,https://i.roamcdn.net/prop/brk/listing-thumb-376w/9032816728834de1be7f96712b926b21/-/prod-property-core-backend-media-brk/6681951/ef2522a0-8bfe-40b0-bacc-4a7f22959dea.jpg,"KSh 50,000,000"
312,Commercial Land in Ruaraka,3/4 Acre Parcel Mathare North,https://i.roamcdn.net/prop/brk/listing-thumb-376w/5b5a84b42febd4db00b0534204fe6c57/-/prod-property-core-backend-media-brk/6681594/0aa35239-d803-4925-b74b-1abd4c33ac60.jpg,"KSh 70,000,000"
313,4 Bed Apartment in Westlands Area,4 bedroom apartment for sale in Westlands,https://i.roamcdn.net/prop/brk/listing-thumb-376w/8242142eade44fe285e577b025a51240/-/prod-property-core-backend-media-brk/6681533/e935746d-1885-40fe-b4b7-50cfc38fcab2.jpg,"KSh 13,000,000"
314,2 Bed Apartment with En Suite at Kindaruma Road,🌟 Discover our 2-Bedroom Apartments at Jade R ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/3f7a08d522fbe98ed09d371d9d80aebc/-/prod-property-core-backend-media-brk/6681483/38b451f7-7a39-4a62-a0a5-28a7f50923fe.jpeg,"KSh 6,500,000"
315,2 Bed House with Walk In Closet at Malindi,Beach Villa For Sale,https://i.roamcdn.net/prop/brk/listing-thumb-376w/52228bbfc4ee1a3c9610bc1ef7e8ef37/-/prod-property-core-backend-media-brk/6681454/bbdea0fb-c0b7-4fd6-9d2e-63a4378ec4c8.jpeg,"KSh 55,000,000"
316,4 Bed House with Staff Quarters at Garden Estate Road,4 Bedroom with a 2Bedroom guest house and 2DSQ,https://i.roamcdn.net/prop/brk/listing-thumb-376w/d7cd5c27812d3d0afa84d75669dcf997/-/prod-property-core-backend-media-brk/5917318/197f92cf-ce4a-4341-b8cb-962f2ff303d6.jpg,"KSh 4,500,000"
317,1 Bed Apartment with Swimming Pool in Riruta,ONE BEDROOM APARTMENT FOR SALE IN RIRUTA,https://i.roamcdn.net/prop/brk/listing-thumb-376w/4e8f652e1d3682d9a15b7d15cc06b704/-/prod-property-core-backend-media-brk/6507907/25efc4f4-7a71-4d32-b17b-30568fbfc852.jpg,"KSh 2,100,000"
318,0.25 ac Land at Enskasiti,Prime 1/4 Acre Plots Sale in Kitengela,https://i.roamcdn.net/prop/brk/listing-thumb-376w/a96371cfa51be29bba59c6f8719bcb11/-/prod-property-core-backend-media-brk/6558284/78dfc883-3390-4f75-8b05-bfbb9a397a1a.jpg,"KSh 25,000,000"
319,4 Bed Apartment in Lavington,Luxurious 4-Bedroom Apartment with 2 Ensuites F ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/0c251414767d9c1a87df995481967360/-/prod-property-core-backend-media-brk/6468269/1c87e982-28cc-4faf-b4fa-1d584c778664.jpg,"KSh 5,950,000"
320,3 Bed House with En Suite at Kimunyu,3 bedroom bungalow kenyatta road,https://i.roamcdn.net/prop/brk/listing-thumb-376w/63aa7552acbd51c147567f9483a28e7b/-/prod-property-core-backend-media-brk/6248248/3d04de93-83d3-4b6a-923d-8e69633d108b.jpg,"KSh 55,000,000"
321,1 ac Residential Land at Runda Area,Runda Estate : 1 Acre Vacant Plot – For Sale,https://i.roamcdn.net/prop/brk/listing-thumb-376w/e8e4c72f3fdcf39f5007a20e8278df2f/-/prod-property-core-backend-media-brk/6421720/b7f65f8f-36bd-4804-818b-ba4b8d9df5a6.jpg,"KSh 55,000,000"
322,0.5 ac Land at Runda,Runda Estate : 0.5 Acre Vacant Plots – For Sale,https://i.roamcdn.net/prop/brk/listing-thumb-376w/2efb782390ee23ac26151ca67b44d61f/-/prod-property-core-backend-media-brk/5670022/d17e5e79-a03c-4f57-9fb5-cd5c75b1f62a.jpg,"KSh 25,000,000"
323,Serviced 4 Bed Apartment with En Suite in Riverside,Riverside 4 bedrooms plus dsq all ensuite spaci ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/c613ed37bd70585fbb0b681f91fa0272/-/prod-property-core-backend-media-brk/6674584/d229a344-75cf-4c5b-b45c-c8edf8744261.jpg,"KSh 33,000,000"
324,5 Bed Apartment with En Suite in Lavington,A luxurious 5 bedrooms apartment with DSQ for s ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/5b8deb9dae4890dd6b6d8a0e47b336bc/-/prod-property-core-backend-media-brk/6676090/8050214a-fbc6-4ea4-8d1f-17a1d662d3b3.jpg,"KSh 64,800,000"
325,10.8 ac Land in Konza City,Konza View Prime 10.8Acre Land For Sale,https://i.roamcdn.net/prop/brk/listing-thumb-376w/364fb5039f8b25e8cd3e19ab76e10617/-/prod-property-core-backend-media-brk/6681262/99526b0e-e62e-4690-9a56-adecb8569b37.jpg,"KSh 12,500,000"
326,4 Bed Townhouse with En Suite at Gikambura,"4 BEDROOM TOWNHOUSE IN KIKUYU,@11.5M",https://i.roamcdn.net/prop/brk/listing-thumb-376w/eea65a9374b82d4d878f654e3eeae0e1/-/prod-property-core-backend-media-brk/6681281/d106c2d6-89a6-4049-8415-7b1627e65aca.jpeg,"KSh 2,400,000"
327,Studio Apartment with En Suite in Kinoo,"Studios, 1&2 Bedrooms apartments for sale at Mu ...",https://i.roamcdn.net/prop/brk/listing-thumb-376w/1fece65f74eacfbb88b1f2310ffc4a28/-/prod-property-core-backend-media-brk/6681117/d1d8bf6f-0989-4001-9480-1c8805a0a455.jpg,"KSh 16,000,000"
328,4 Bed Villa with En Suite in Ruiru,4 Bedrooms plus DSQ all ensuite selling at Ruir ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/bacf5880d6311dcdc694b3d1eb60a8d5/-/prod-property-core-backend-media-brk/6681135/2c72e85e-8e82-4c18-a13b-dd8d2d740ff3.jpg,"KSh 3,500,000"
329,Studio Apartment with En Suite at Limuru Road,"Studio, 1&2BR Apartments for Sale at Ruaka",https://i.roamcdn.net/prop/brk/listing-thumb-376w/84f2390c8061aefd85d5a03208f57ae1/-/prod-property-core-backend-media-brk/6692680/1959ffa7-5b71-4980-8913-e87f964875d6.jpg,"KSh 150,000,000"
330,5 Bed Townhouse with En Suite in Loresho,Modern 5 Bedroom Townhouse for Sale in Loresho,https://i.roamcdn.net/prop/brk/listing-thumb-376w/19b08306eaf22391653eb19b54307091/-/prod-property-core-backend-media-brk/4056773/ab814e11-2293-4bdf-aec7-02c8fcbff55e.jpg,"KSh 45,000,000"
331,5 Bed Townhouse with En Suite in Kileleshwa,5 Bedroom Townhouse for Sale in Kileleshwa,https://i.roamcdn.net/prop/brk/listing-thumb-376w/9de99cd9654a200e1d318f8bae518db9/-/prod-property-core-backend-media-brk/5989043/0eeafa22-d4fd-4737-9586-841742be0cd3.jpg,"KSh 8,500,000"
332,3 Bed House with En Suite at Kilifi,3 bedroom Flatroof Bungalow kilifi For sale,https://i.roamcdn.net/prop/brk/listing-thumb-376w/426e0d81a1384567caa282120234e708/-/prod-property-core-backend-media-brk/6004978/969c727a-65a9-4784-9bec-a436b6726cfd.jpg,"KSh 55,000,000"
333,5 Bed Townhouse with En Suite in Lavington,5 bedrooms All ensuit Town House for Sale in La ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/e5bc9ed1c8136b7af721cc1d8b72f0ce/-/prod-property-core-backend-media-brk/6680648/37ae7fe4-4017-4301-b7f9-c18d16e39c5e.jpg,"KSh 3,500,000"
334,1 Bed Apartment with En Suite in Ruaka,Studio Apartment for sale ruaka,https://i.roamcdn.net/prop/brk/listing-thumb-376w/d1641d04bb102ec48709b276b6040271/-/prod-property-core-backend-media-brk/6680629/81455e7a-fde1-47f1-b5e9-41e15cb2adb2.jpg,"KSh 5,300,000"
335,1 Bed Apartment with En Suite in Ruaka,1 BEDROOM APARTMENT FOR SALE IN RUAKA,https://i.roamcdn.net/prop/brk/listing-thumb-376w/013b1577f35547d5a8ab06f749925420/-/prod-property-core-backend-media-brk/6627644/12a493b7-1b98-4e7d-8b01-7f0ce0337331.jpg,"KSh 3,200,000"
336,Residential Land in Tatu City,Prime Residential Land for Sale,https://i.roamcdn.net/prop/brk/listing-thumb-376w/c5c99871bb16820da38d7b1c2d63bd5d/-/prod-property-core-backend-media-brk/4506729/e77cca82-0a38-4d0c-926c-4db47c09f1ad.jpg,"KSh 200,000,000"
337,6.3 ac Land at St. Andrews Road,Land for sale in Tigoni,https://i.roamcdn.net/prop/brk/listing-thumb-376w/e792c6b76edc2920e0792d6d1aa1bbef/-/prod-property-core-backend-media-brk/6624977/be120771-3ec9-47df-a12d-b84cd9078224.jpeg,"KSh 85,000,000"
338,4 Bed House with Staff Quarters in Runda,Well-presented classic home for sale in Runda,https://i.roamcdn.net/prop/brk/listing-thumb-376w/f630c2127833e855ace86523b8a04e15/-/prod-property-core-backend-media-brk/6680463/f9f7fca3-5a8a-4d9e-a0e0-12c939e1aed3.jpeg,"KSh 63,378,000"
339,Land at Upper Burguret,Secluded 8-Acre Woodland Haven in Prestigious U ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/d6ccf12fc136c6cfc94b792099f536f9/-/prod-property-core-backend-media-brk/6676567/37971d6b-49f3-482b-9ada-4d52a591625b.jpg,"KSh 36,500,000"
340,Land in Riverside,Land for sale with an Existing House in Riversi ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/1f0955464077d429e54ed1b100609ffc/-/prod-property-core-backend-media-brk/6522693/7cb836e2-ac11-4e0a-8cce-663c7be635ac.jpg,"KSh 4,000,000"
341,1 Bed Apartment with En Suite in Lavington,STUDIO APARTMENT FOR SALE IN LAVINGTON,https://i.roamcdn.net/prop/brk/listing-thumb-376w/d312d59798548f55ce9ad3fc9186f12f/-/prod-property-core-backend-media-brk/5132672/52dca3f0-38f0-46fe-aecc-d429c7f3cd20.jpeg,"KSh 25,000,000"
342,Land in Thika,4.8 acres of land touching Thika-Garissa tarmac ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/b13f846b1753a65f4835a90f7ce3c4e7/-/prod-property-core-backend-media-brk/5454112/b7999b90-a4e4-48b7-8b1a-f6519a74609c.jpg,"KSh 13,500,000"
343,3 Bed House with Swimming Pool in Ngong,Very Spacious 3BR Houses in Ngong Town,https://i.roamcdn.net/prop/brk/listing-thumb-376w/ffa0e9a5b97a5f517dc2599d53b0b0c2/-/prod-property-core-backend-media-brk/6592620/1d0ee4ef-6060-4324-8986-f2aa8d734d36.jpg,"KSh 800,000"
344,Land at Nairobi-Mombasa Road,Prime Land For Sale,https://i.roamcdn.net/prop/brk/listing-thumb-376w/929ee161972b7f96b88c58d05ed9d94f/-/prod-property-core-backend-media-brk/6228551/f4f4e281-af42-427e-93d2-5cf1a179a0c7.jpg,"KSh 40,000,000"
345,4 Bed Townhouse in Langata,4bedroom townhouse for sale in Langata,https://i.roamcdn.net/prop/brk/listing-thumb-376w/99e9951a4be29f21457f3ad06a9d25d8/-/prod-property-core-backend-media-brk/6430985/497ea3b1-3619-4fe2-a846-22f507af84ef.jpg,"KSh 130,000,000"
346,5 Bed Villa with En Suite at Runda,5 bedrooms Villa for Sale at Runda,https://i.roamcdn.net/prop/brk/listing-thumb-376w/fcb77dd457257d61c4c378473ccb4a17/-/prod-property-core-backend-media-brk/6431133/702474b8-90ba-4b52-93fc-f95eff66aded.jpg,"KSh 9,500,000"
347,3 Bed House at Elgeyo Marakwet,3 Bedroom House for Sale,https://i.roamcdn.net/prop/brk/listing-thumb-376w/a83569c300a148a94372187dbcd8f3f9/-/prod-property-core-backend-media-brk/6448742/a406650a-627e-4c05-bc74-4c0e81268334.jpg,"KSh 55,000,000"
348,Land in Muthaiga,0.5 acre pot for sale Muthaiga North,https://i.roamcdn.net/prop/brk/listing-thumb-376w/164ecc395e5b03cccf562ee356007446/-/prod-property-core-backend-media-brk/6680360/357e9214-bec2-435b-bdd9-53bc4a815d29.jpeg,"KSh 50,000,000"
349,Land in Kitengela,commercial/Residential plot for sale,https://i.roamcdn.net/prop/brk/listing-thumb-376w/b35ee669eeefec1e9feb57c997de2f73/-/prod-property-core-backend-media-brk/6666332/426f613d-1b0b-4882-9635-01d9c5b54a5f.jpeg,"KSh 13,200,000"
350,4 Bed Villa with Swimming Pool at Enkasiti,Kitengela pampas 4BR villas for sale,https://i.roamcdn.net/prop/brk/listing-thumb-376w/663d33f2eb77f26c60cabf53922f2629/-/prod-property-core-backend-media-brk/6680334/931bdeb5-6085-4d64-ae03-6be8c3f7359c.jpeg,"KSh 63,000,000"
351,Townhouse in Lavington,5 bedroom town house for sale,https://i.roamcdn.net/prop/brk/listing-thumb-376w/c2a8eb93131d2e3167500d3e289916f4/-/prod-property-core-backend-media-brk/6680272/553147ca-ab30-4077-8a13-a4dc7df15e0e.jpeg,"KSh 270,000,000"
352,Residential Land in Riara Road,PRIME 0.86 ACRE REDEVELOPMENT PLOT ON MAKINDI R ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/67d19c33b325959e4178bb36bbf9b4af/-/prod-property-core-backend-media-brk/6680263/b7bd436c-3b3f-4d82-a0b3-6c2f87ccefdf.jpg,"KSh 240,000,000"
353,Residential Land in Kilimani,0.44 acre Re-development Plot for sale in Georg ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/7eb8a9089055679b6e19cb638ac1c8f2/-/prod-property-core-backend-media-brk/5974989/442ed2fd-f6d2-4d2d-b702-94179fc89f90.jpg,"KSh 375,000,000"
354,Land in Athi River,20 Acres of prime land for sale Athi River,https://i.roamcdn.net/prop/brk/listing-thumb-376w/330a5d325b34be5460f1300bfe674d8d/-/prod-property-core-backend-media-brk/6266588/32dc65e6-575c-4868-9258-34ce67da7c33.jpeg,"KSh 28,000,000"
355,4 Bed Townhouse in Kiambu Road,4bedroom for sale in Migaa golf kiambu road,https://i.roamcdn.net/prop/brk/listing-thumb-376w/8603d30038926b81cd54148bee3935f9/-/prod-property-core-backend-media-brk/6539158/93201acb-34db-49a3-9676-aa9c813c2232.jpg,"KSh 13,500,000"
356,3 Bed Apartment with En Suite at Marcus Garvey Road,FOR SALE: Modern 3 Bed Ground Floor Apartment U ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/92168b0393123a35edc3197a5e46f2cc/-/prod-property-core-backend-media-brk/6661691/e64ca2ff-2545-4f5c-84b7-f3ce21540a1e.jpg,"KSh 17,000,000"
357,2 Bed Apartment in Westlands Area,2bedroom for sale in Westlands,https://i.roamcdn.net/prop/brk/listing-thumb-376w/665377b169632d8e499bb55ac6977ef5/-/prod-property-core-backend-media-brk/6675178/0bceef4f-5e96-44a5-be97-177c7f365afc.jfif,"KSh 40,000,000"
358,5 Bed Apartment in Kileleshwa,5 bedroom for sale in Kileleshwa,https://i.roamcdn.net/prop/brk/listing-thumb-376w/cc67f1ec1654db55c93714bd5dae6d95/-/prod-property-core-backend-media-brk/6680252/82b728f6-4d4e-4091-b20d-5d15e492cdf9.jpg,"KSh 14,000,000"
359,2 Bed Apartment with En Suite in Kilimani,Spacious 2 & 3 Bedroom Apartments for sale in K ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/aafd2a07bf77bd15a5a99513315ad7c4/-/prod-property-core-backend-media-brk/6680233/a8c4f23a-fa20-4f0c-b871-4a728ba07d2e.jpeg,"KSh 21,500,000"
360,4 Bed Apartment with En Suite in Kileleshwa,BIGGEST 4 bedroom + DSQ,https://i.roamcdn.net/prop/brk/listing-thumb-376w/8a4a23a75555169f3dddf9509c3b6c1c/-/prod-property-core-backend-media-brk/6675540/4f9c2980-d8ee-40b1-9f38-6c00eb2e1b48.jfif,"KSh 9,000,000"
361,1 Bed Apartment with Backup Generator in Kilimani,"Wafi Suites a Premier, Modern and Exclusive Pro ...",https://i.roamcdn.net/prop/brk/listing-thumb-376w/a4c094539adbc4fef0f9b654cd25889c/-/prod-property-core-backend-media-brk/6680225/5f2e8204-0576-42b0-a97d-bc02a5b2031e.jpg,"KSh 349,000"
362,Residential Land at Kimuri,1/8 ACRE PLOT FOR SALE IN NANYUKI LAIKIPIA COUN ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/140079ed8aaca394b3fd8703517180a8/-/prod-property-core-backend-media-brk/6680199/f342129e-d82c-4505-8511-2e19bc0f6114.jpg,"KSh 31,000,000"
363,6 Bed House at Galaxy Resort,pacious 6-Bedroom Mansion at Kitengela Galaxy R ...,https://i.roamcdn.net/prop/brk/listing-thumb-376w/3ebdfa5c30233d4cf434a2e88da41e0e/-/prod-property-core-backend-media-brk/6680179/9166e9fb-afcd-4e28-9b01-a0b07cdd9a13.jpg,"KSh 12,500,000"
364,2 Bed Apartment with En Suite in Kileleshwa,"Modern Apartment 1,2,3 Bedroom apartments for s ...",https://i.roamcdn.net/prop/brk/listing-thumb-376w/09873e55ead90812a1f246dfabd8dbb0/-/prod-property-core-backend-media-brk/6680156/3b704504-8b44-4b7d-9d34-1f44ebb6c70b.jpg,"KSh 11,500,000"
365,3 Bed Apartment with En Suite in Westlands Area,3 BEDROOM APARTMENT FOR SALE IN WESTLANDS,https://i.roamcdn.net/prop/brk/listing-thumb-376w/2df78957e916e5476ff31bf548c879b5/-/prod-property-core-backend-media-brk/6680126/5e6fe625-785a-4611-b3d3-7e692d3e65fa.jpg,"KSh 15,000,000"
366,3 Bed Apartment in Langata,3bedroom apartment for sale in Langata,https://i.roamcdn.net/prop/brk/listing-thumb-376w/40e4b63961088f296bef7a67f3655c82/-/prod-property-core-backend-media-brk/6680037/243de457-6d14-4d4a-91e7-1a45f1aff38f.jpg,"KSh 50,000,000"
367,4 Bed Villa with En Suite in Malindi,"Stunning 4-Bedroom House for Sale in Malindi, C ...",https://i.roamcdn.net/prop/brk/listing-thumb-376w/7c7a20a0549ad154530cdaf262d0bc9a/-/prod-property-core-backend-media-brk/6679994/6525fb1c-8133-43f0-a761-304b26555489.jpg,"KSh 10,500,000"
368,2 Bed Apartment with En Suite in Westlands Area,2 BEDROOM APARTMENT FOR SALE IN WESTLANDS,https://i.roamcdn.net/prop/brk/listing-thumb-376w/7aaf8fa4a60d34f3cf14e3bc8c513a8d/-/prod-property-core-backend-media-brk/6679975/730dd9ec-9756-468f-91b7-f055acbcb815.jpg,"KSh 9,000,000"
369,2 Bed Apartment with En Suite in Westlands Area,2 BEDROOM APARTMENT FOR SALE IN WESTLANDS,https://i.roamcdn.net/prop/brk/listing-thumb-376w/f83903cb2bb5575197321f3a8f404c57/-/prod-property-core-backend-media-brk/6677784/d7e455c0-8a10-469a-9e90-c17df0ae3968.jpg,"KSh 5,500,000"
